0.286, 0.000
0.287, 0.000
0.288, 0.000
0.289, 0.000
0.290, 0.000
0.291, 0.000
0.292, 0.000
0.293, 0.000
0.294, 0.000
0.295, 0.000
0.296, 0.000
0.297, 0.000
0.298, 0.000
0.299, 0.000
0.300, 0.000
0.301, 0.000
0.302, 0.000
0.303, 0.000
0.304, 0.000
0.305, 0.000
0.306, 0.000
0.307, 0.000
0.308, 0.000
0.309, 0.000
0.310, 0.000
0.311, 0.000
0.312, 0.000
0.313, 0.000
0.314, 0.000
0.315, 0.000
0.316, 0.000
0.317, 0.000
0.318, 0.000
0.319, 0.000
0.320, 0.000
0.321, 0.000
0.322, 0.000
0.323, 0.000
0.324, 0.000
0.325, 0.000
0.326, 0.000
0.327, 0.000
0.328, 0.000
0.329, 0.000
0.330, 0.000
0.331, 0.000
0.332, 0.000
0.333, 0.000
0.334, 0.000
0.335, 0.000
0.336, 0.000
0.337, 0.000
0.338, 0.000
0.339, 0.000
0.340, 0.000
0.341, 0.000
0.342, 0.000
0.343, 0.000
0.344, 0.000
0.345, 0.000
0.346, 0.000
0.347, 0.000
0.348, 0.000
0.349, 0.000
0.350, 0.000
0.351, 0.000
0.352, 0.000
0.353, 0.000
0.354, 0.000
0.355, 0.000
0.356, 0.000
0.357, 0.000
0.358, 0.000
0.359, 0.000
0.360, 0.000
0.361, 0.000
0.362, 0.000
0.363, 0.000
0.364, 0.000
0.365, 0.000
0.366, 0.000
0.367, 0.000
0.368, 0.000
0.369, 0.000
0.370, 0.000
0.371, 0.000
0.372, 0.000
0.373, 0.000
0.374, 0.000
0.375, 0.000
0.376, 0.000
0.377, 0.000
0.378, 0.000
0.379, 0.000
0.380, 0.000
0.381, 0.000
0.382, 0.000
0.383, 0.000
0.384, 0.000
0.385, 0.000
0.386, 0.000
0.387, 0.000
0.388, 0.000
0.389, 0.000
0.390, 0.000
0.391, 0.000
0.392, 0.000
0.393, 0.000
0.394, 0.000
0.395, 0.000
0.396, 0.000
0.397, 0.000
0.398, 0.000
0.399, 0.000
0.400, 0.000
0.401, 0.000
0.402, 0.000
0.403, 0.000
0.404, 0.000
0.405, 0.000
0.406, 0.000
0.407, 0.000
0.408, 0.000
0.409, 0.000
0.410, 0.000
0.411, 0.000
0.412, 0.000
0.413, 0.000
0.414, 0.000
0.415, 0.000
0.416, 0.000
0.417, 0.000
0.418, 0.000
0.419, 0.000
0.420, 0.000
0.421, 0.000
0.422, 0.000
0.423, 0.000
0.424, 0.000
0.425, 0.000
0.426, 0.000
0.427, 0.000
0.428, 0.000
0.429, 0.000
0.430, 0.000
0.431, 0.000
0.432, 0.000
0.433, 0.000
0.434, 0.000
0.435, 0.000
0.436, 0.000
0.437, 0.000
0.438, 0.000
0.439, 0.000
0.440, 0.000
0.441, 0.000
0.442, 0.000
0.443, 0.000
0.444, 0.000
0.445, 0.000
0.446, 0.000
0.447, 0.000
0.448, 0.000
0.449, 0.000
0.450, 0.000
0.451, 0.000
0.452, 0.000
0.453, 0.000
0.454, 0.000
0.455, 0.000
0.456, 0.000
0.457, 0.000
0.458, 0.000
0.459, 0.000
0.460, 0.000
0.461, 0.000
0.462, 0.000
0.463, 0.000
0.464, 0.000
0.465, 0.000
0.466, 0.000
0.467, 0.000
0.468, 0.000
0.469, 0.000
0.470, 0.000
0.471, 0.000
0.472, 0.000
0.473, 0.000
0.474, 0.000
0.475, 0.000
0.476, 0.000
0.477, 0.000
0.478, 0.000
0.479, 0.000
0.480, 0.000
0.481, 0.000
0.482, 0.000
0.483, 0.000
0.484, 0.000
0.485, 0.000
0.486, 0.000
0.487, 0.000
0.488, 0.000
0.489, 0.000
0.490, 0.000
0.491, 0.000
0.492, 0.000
0.493, 0.000
0.494, 0.000
0.495, 0.000
0.496, 0.000
0.497, 0.000
0.498, 0.000
0.499, 0.000
0.500, 0.000
0.501, 0.000
0.502, 0.000
0.503, 0.000
0.504, 0.000
0.505, 0.000
0.506, 0.000
0.507, 0.000
0.508, 0.000
0.509, 0.000
0.510, 0.000
0.511, 0.000
0.512, 0.000
0.513, 0.000
0.514, 0.000
0.515, 0.000
0.516, 0.000
0.517, 0.000
0.518, 0.000
0.519, 0.000
0.520, 0.000
0.521, 0.000
0.522, 0.000
0.523, 0.000
0.524, 0.000
0.525, 0.000
0.526, 0.000
0.527, 0.000
0.528, 0.000
0.529, 0.000
0.530, 0.000
0.531, 0.000
0.532, 0.000
0.533, 0.000
0.534, 0.000
0.535, 0.000
0.536, 0.000
0.537, 0.000
0.538, 0.000
0.539, 0.000
0.540, 0.000
0.541, 0.000
0.542, 0.000
0.543, 0.010
0.544, 0.000
0.545, 0.000
0.546, 0.000
0.547, 0.000
0.548, 0.000
0.549, 0.010
0.550, 0.000
0.551, 0.000
0.552, 0.000
0.553, 0.020
0.554, 0.010
0.555, 0.020
0.556, 0.010
0.557, 0.020
0.558, 0.020
0.559, 0.010
0.560, 0.020
0.561, 0.020
0.562, 0.020
0.563, 0.020
0.564, 0.050
0.565, 0.040
0.566, 0.050
0.567, 0.070
0.568, 0.080
0.569, 0.050
0.570, 0.130
0.571, 0.040
0.572, 0.100
0.573, 0.090
0.574, 0.160
0.575, 0.190
0.576, 0.190
0.577, 0.160
0.578, 0.210
0.579, 0.210
0.580, 0.250
0.581, 0.240
0.582, 0.220
0.583, 0.300
0.584, 0.230
0.585, 0.340
0.586, 0.350
0.587, 0.330
0.588, 0.380
0.589, 0.390
0.590, 0.360
0.591, 0.520
0.592, 0.500
0.593, 0.610
0.594, 0.540
0.595, 0.520
0.596, 0.620
0.597, 0.580
0.598, 0.580
0.599, 0.700
0.600, 0.730
0.601, 0.720
0.602, 0.740
0.603, 0.800
0.604, 0.780
0.605, 0.850
0.606, 0.760
0.607, 0.790
0.608, 0.840
0.609, 0.870
0.610, 0.870
0.611, 0.910
0.612, 0.870
0.613, 0.900
0.614, 0.930
0.615, 0.880
0.616, 0.870
0.617, 0.950
0.618, 0.960
0.619, 0.950
0.620, 0.950
0.621, 0.960
0.622, 0.980
0.623, 0.970
0.624, 0.990
0.625, 0.990
0.626, 0.990
0.627, 0.980
0.628, 0.980
0.629, 0.980
0.630, 0.980
0.631, 1.000
0.632, 1.000
0.633, 1.000
0.634, 1.000
0.635, 1.000
0.636, 1.000
0.637, 1.000
0.638, 1.000
0.639, 1.000
0.640, 0.990
0.641, 1.000
0.642, 1.000
0.643, 1.000
0.644, 1.000
0.645, 1.000
0.646, 0.990
0.647, 1.000
0.648, 1.000
0.649, 1.000
0.650, 1.000
0.651, 1.000
0.652, 1.000
0.653, 1.000
0.654, 1.000
0.655, 0.990
0.656, 1.000
0.657, 1.000
0.658, 1.000
0.659, 1.000
0.660, 1.000
0.661, 1.000
0.662, 1.000
0.663, 1.000
0.664, 1.000
0.665, 1.000
0.666, 1.000
0.667, 0.990
0.668, 1.000
0.669, 1.000
0.670, 1.000
0.671, 1.000
0.672, 1.000
0.673, 1.000
0.674, 1.000
0.675, 1.000
0.676, 1.000
0.677, 1.000
0.678, 1.000
0.679, 1.000
0.680, 1.000
0.681, 1.000
0.682, 1.000
0.683, 1.000
0.684, 1.000
0.685, 1.000
0.686, 1.000
0.687, 1.000
0.688, 1.000
0.689, 1.000
0.690, 1.000
0.691, 1.000
0.692, 1.000
0.693, 1.000
0.694, 1.000
0.695, 1.000
0.696, 1.000
0.697, 1.000
0.698, 1.000
0.699, 1.000
0.700, 1.000
0.701, 1.000
0.702, 1.000
0.703, 1.000
0.704, 1.000
0.705, 1.000
0.706, 1.000
0.707, 1.000
0.708, 1.000
0.709, 1.000
0.710, 1.000
0.711, 1.000
0.712, 1.000
0.713, 1.000
0.714, 1.000
0.715, 1.000
0.716, 1.000
0.717, 1.000
0.718, 1.000
0.719, 1.000
0.720, 1.000
0.721, 1.000
0.722, 1.000
0.723, 1.000
0.724, 1.000
0.725, 1.000
0.726, 1.000
0.727, 1.000
0.728, 1.000
0.729, 1.000
0.730, 1.000
0.731, 1.000
0.732, 1.000
0.733, 1.000
0.734, 1.000
0.735, 1.000
0.736, 1.000
0.737, 1.000
0.738, 1.000
0.739, 1.000
0.740, 1.000
0.741, 1.000
0.742, 1.000
0.743, 1.000
0.744, 1.000
0.745, 1.000
0.746, 1.000
0.747, 1.000
0.748, 1.000
0.749, 1.000
0.750, 1.000
0.751, 1.000
0.752, 1.000
0.753, 1.000
0.754, 1.000
0.755, 1.000
0.756, 1.000
0.757, 1.000
0.758, 1.000
0.759, 1.000
0.760, 1.000
0.761, 1.000
0.762, 1.000
0.763, 1.000
0.764, 1.000
0.765, 1.000
0.766, 1.000
0.767, 1.000
0.768, 1.000
0.769, 1.000
0.770, 1.000
0.771, 1.000
0.772, 1.000
0.773, 1.000
0.774, 1.000
0.775, 1.000
0.776, 1.000
0.777, 1.000
0.778, 1.000
0.779, 1.000
0.780, 1.000
0.781, 1.000
0.782, 1.000
0.783, 1.000
0.784, 1.000
0.785, 1.000
0.786, 1.000
0.787, 1.000
0.788, 1.000
0.789, 1.000
0.790, 1.000
0.791, 1.000
0.792, 1.000
0.793, 1.000
0.794, 1.000
0.795, 1.000
0.796, 1.000
0.797, 1.000
0.798, 1.000
0.799, 1.000
0.800, 1.000
0.801, 1.000
0.802, 1.000
0.803, 1.000
0.804, 1.000
0.805, 1.000
0.806, 1.000
0.807, 1.000
0.808, 1.000
0.809, 1.000
0.810, 1.000
0.811, 1.000
0.812, 1.000
0.813, 1.000
0.814, 1.000
0.815, 1.000
0.816, 1.000
0.817, 1.000
0.818, 1.000
0.819, 1.000
0.820, 1.000
0.821, 1.000
0.822, 1.000
0.823, 1.000
0.824, 1.000
0.825, 1.000
0.826, 1.000
0.827, 1.000
0.828, 1.000
0.829, 1.000
0.830, 1.000
0.831, 1.000
0.832, 1.000
0.833, 1.000
0.834, 1.000
0.835, 1.000
0.836, 1.000
0.837, 1.000
0.838, 1.000
0.839, 1.000
0.840, 1.000
0.841, 1.000
0.842, 1.000
0.843, 1.000
0.844, 1.000
0.845, 1.000
0.846, 1.000
0.847, 1.000
0.848, 1.000
0.849, 1.000
0.850, 1.000
0.851, 1.000
0.852, 1.000
0.853, 1.000
0.854, 1.000
0.855, 1.000
0.856, 1.000
0.857, 1.000
0.858, 1.000
0.859, 1.000
0.860, 1.000
0.861, 1.000
0.862, 1.000
0.863, 1.000
0.864, 1.000
0.865, 1.000
0.866, 1.000
0.867, 1.000
0.868, 1.000
0.869, 1.000
0.870, 1.000
0.871, 1.000
0.872, 1.000
0.873, 1.000
0.874, 1.000
0.875, 1.000
0.876, 1.000
0.877, 1.000
0.878, 1.000
0.879, 1.000
0.880, 1.000
0.881, 1.000
0.882, 1.000
0.883, 1.000
0.884, 1.000
0.885, 1.000
0.886, 1.000
0.887, 1.000
0.888, 1.000
0.889, 1.000
0.890, 1.000
0.891, 1.000
0.892, 1.000
0.893, 1.000
0.894, 1.000
0.895, 1.000
0.896, 1.000
0.897, 1.000
0.898, 1.000
0.899, 1.000
0.900, 1.000
0.901, 1.000
0.902, 1.000
0.903, 1.000
0.904, 1.000
0.905, 1.000
0.906, 1.000
0.907, 1.000
0.908, 1.000
0.909, 1.000
0.910, 1.000
0.911, 1.000
0.912, 1.000
0.913, 1.000
0.914, 1.000
0.915, 1.000
0.916, 1.000
0.917, 1.000
0.918, 1.000
0.919, 1.000
0.920, 1.000
0.921, 1.000
0.922, 1.000
0.923, 1.000
0.924, 1.000
0.925, 1.000
0.926, 1.000
0.927, 1.000
0.928, 1.000
0.929, 1.000
0.930, 1.000
0.931, 1.000
0.932, 1.000
0.933, 1.000
0.934, 1.000
0.935, 1.000
0.936, 1.000
0.937, 1.000
0.938, 1.000
0.939, 1.000
0.940, 1.000
0.941, 1.000
0.942, 1.000
0.943, 1.000
0.944, 1.000
0.945, 1.000
0.946, 1.000
0.947, 1.000
0.948, 1.000
0.949, 1.000
0.950, 1.000
0.951, 1.000
0.952, 1.000
0.953, 1.000
0.954, 1.000
0.955, 1.000
0.956, 1.000
0.957, 1.000
0.958, 1.000
0.959, 1.000
0.960, 1.000
0.961, 1.000
0.962, 1.000
0.963, 1.000
0.964, 1.000
0.965, 1.000
0.966, 1.000
0.967, 1.000
0.968, 1.000
0.969, 1.000
0.970, 1.000
0.971, 1.000
0.972, 1.000
0.973, 1.000
0.974, 1.000
0.975, 1.000
0.976, 1.000
0.977, 1.000
0.978, 1.000
0.979, 1.000
0.980, 1.000
0.981, 1.000
0.982, 1.000
0.983, 1.000
0.984, 1.000
0.985, 1.000
0.986, 1.000
0.987, 1.000
0.988, 1.000
0.989, 1.000
0.990, 1.000
0.991, 1.000
0.992, 1.000
0.993, 1.000
0.994, 1.000
0.995, 1.000
0.996, 1.000
0.997, 1.000
0.998, 1.000
0.999, 1.000
